% Module: Sweep, ID: c0p1t6p1cfm0
% Devices: DEV4765
% Time: 2021/02/23 17:47:40
% Impedance 1 Sample Abs(Z), /dev4765/imps/0/sample.AbsZ
% Impedance 1 Sample Imag(Z), /dev4765/imps/0/sample.ImagZ
% Impedance 1 Sample Phase(Z), /dev4765/imps/0/sample.PhaseZ
% Impedance 1 Sample Real(Z), /dev4765/imps/0/sample.RealZ
% Frequency (Hz); Impedance 1 Sample Abs(Z)  Impedance (Ohm); Impedance 1 Sample Imag(Z)  Impedance (Ohm); Impedance 1 Sample Phase(Z)  Phase(Z) (deg); Impedance 1 Sample Real(Z)  Impedance (Ohm)
76282.84389489953; 2867.57848945; -2866.96882183; -88.8184995103; 59.1283568545
76291.84471315573; 2867.204659; -2866.59496674; -88.8183985483; 59.1256996298
76300.84553141195; 2866.77425565; -2866.16392464; -88.8176912139; 59.1522080917
76309.84634966815; 2866.45691507; -2865.84700404; -88.8180321444; 59.1286072808
76318.84716792435; 2866.1171767; -2865.50620318; -88.816933152; 59.1765626785
76327.84798618055; 2865.71409922; -2865.10239779; -88.8161458141; 59.2076108074
76336.84880443677; 2865.40774856; -2864.79630734; -88.8163340271; 59.191871134
76345.84962269297; 2865.00730262; -2864.3953181; -88.8157259423; 59.2139994009
76354.85044094917; 2864.64666875; -2864.03461323; -88.8155819474; 59.2137428922
76363.85125920537; 2864.28824005; -2863.67626856; -88.8155898286; 59.2059409413
76372.85207746159; 2863.92492791; -2863.31190103; -88.8144932424; 59.2532315155
76381.85289571779; 2863.52858545; -2862.91597178; -88.8148108028; 59.2291640239
76390.85371397399; 2863.22078686; -2862.606953; -88.8135672134; 59.2849297639
76399.85453223019; 2862.8266586; -2862.21294501; -88.8136018603; 59.2750380616
76408.85535048641; 2862.42373601; -2861.80964705; -88.8131558764; 59.288971717
76417.85616874261; 2862.1228764; -2861.50807101; -88.8124011234; 59.3204349818
76426.85698699881; 2861.71309399; -2861.09810109; -88.8121354899; 59.3252056501
76435.85780525501; 2861.38624842; -2860.77078648; -88.8116141114; 59.3444626923
76444.85862351123; 2861.07956255; -2860.46344755; -88.8109202779; 59.3727411433
76453.85944176743; 2860.66730522; -2860.05133818; -88.8109771137; 59.3613491988
76462.86026002363; 2860.32235346; -2859.70596702; -88.810500943; 59.3779579086
76471.86107827984; 2859.9277341; -2859.31059687; -88.8096944619; 59.4100126036
76480.86189653605; 2859.60372772; -2858.98615269; -88.8092047788; 59.4277165929
76489.86271479225; 2859.23337623; -2858.61625885; -88.809569068; 59.4018443441
76498.86353304845; 2858.83321548; -2858.21517892; -88.8085995806; 59.4418940641
76507.86435130466; 2858.46965134; -2857.85093957; -88.8078729078; 59.4705797788
76516.86516956087; 2858.14649431; -2857.5271566; -88.8072030329; 59.4972652263
76525.86598781707; 2857.79016944; -2857.17079821; -88.8070961225; 59.4951801609
76534.86680607327; 2857.44167019; -2856.8214797; -88.8062343747; 59.5308916353
76543.86762432948; 2857.06543595; -2856.44524973; -88.806159871; 59.5267679552
76552.86844258569; 2856.70818803; -2856.08773664; -88.8058300367; 59.5357664595
76561.86926084189; 2856.34561606; -2855.7247477; -88.8053530361; 59.5519838363
76570.87007909809; 2855.98258311; -2855.36082234; -88.8044188212; 59.5909725501
76579.8708973543; 2855.64756403; -2855.02565223; -88.804203256; 59.5947240279
76588.87171561051; 2855.26307171; -2854.64043533; -88.8034263496; 59.6254080382
76597.87253386671; 2854.92834666; -2854.30556436; -88.8032157776; 59.6289070979
76606.87335212292; 2854.53965412; -2853.91640995; -88.8026911951; 59.6469192165
76615.87417037912; 2854.22749528; -2853.60437632; -88.8027454876; 59.6376926817
76624.87498863533; 2853.83626426; -2853.21271304; -88.8022486704; 59.6542583827
76633.87580689153; 2853.48496544; -2852.86064117; -88.8014322558; 59.687566037
